"00378682";REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO);B1
"15524922";CYTOMETRY. PART A;A2
CRTL+E;Congresso sobre Tecnologias na Educação;B4
ACL;Annual Meeting of the Association for Computational Linguistics;A1
"09299629";MONTE CARLO METHODS AND APPLICATIONS (PRINT);B1
DISC;International Symposium on Distributed Computing;A3
"23270039";JOURNAL OF MANAGEMENT ANALYTICS;A1
"20511310";JOURNAL OF COMPLEX NETWORKS;A2
"21754411";JOURNAL OF HEALTH INFORMATICS;nulo
CLEI;Conferencia Latinoamericana de Informática;B2
"01605682";JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY;A2
"08608229";METROLOGIA I SYSTEMY POMIAROWE / METROLOGY AND MEASURING SYSTEMS;A4
"17402085";INTERNATIONAL JOURNAL OF COLLABORATIVE ENTERPRISE;nulo
"15537358";PLOS COMPUTATIONAL BIOLOGY (ONLINE);A1
RAID;International Symposium on Research in Attacks, Intrusions, and Defenses;A3
"17451345";IEICE TRANSACTIONS ON COMMUNICATIONS (ONLINE);B2
"10846654";ACM JOURNAL OF EXPERIMENTAL ALGORITHMICS;B1
ICSA;Working IEEE/IFIP Conference on Software Architecture;A4
"03014207";RESOURCES POLICY;A1
"16871499";EURASIP J WIREL COMM;A4
DOLAP;International Workshop On Data Warehousing and OLAP;B2
"17567025";INTERNATIONAL JOURNAL OF INFORMATION AND DECISION SCIENCES;B1
"01044060";EDUCAR EM REVISTA (IMPRESSO);nulo
"23693762";JMIR MEDICAL EDUCATION;nulo
"14639076";PCCP. PHYSICAL CHEMISTRY CHEMICAL PHYSICS (PRINT);A1
ICAS-IARIA;IARIA International Conference on Autonomic and Autonomous Systems;B3
EUROITV;European Conference on Interactive TV and Video;B2
"15443574";COMPUTERS IN ENTERTAINMENT (CIE);B1
"14139936";PERSPECTIVAS EM CIÊNCIA DA INFORMAÇÃO (IMPRESSO);B1
HICSS;Hawaii International Conference on System Sciences;A1
"02780046";IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS (1982. PRINT);A1
GIIS;Global Information Infrastructure and Networking Symposium;B2
"14200597";COMPUTATIONAL GEOSCIENCES (AMSTERDAM);A1
"16762789";LEARNING AND NONLINEAR MODELS;nulo
PLDI;SIGPLAN Conference on Programming Language Design and Implementation;A1
KMO;International Conference on Knowledge Management in Organizations;B3
"1751648X";INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING AND APPLICATIONS (PRINT);B4
"19297750";JOURNAL OF LEARNING ANALYTICS;B1
WSCAD;Simpósio em Sistemas Computacionais de Alto Desempenho;B1
"22371346";TRANSPORTES (RIO DE JANEIRO);nulo
"22388796";NOTAE PHILOSOPHICAE SCIENTIAE FORMALIS;nulo
BioCOMP-WC;International Conference on Bioinformatics & Computational Biology;B3
WASSA;Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis;A4
CGIM;International Conference on Computer Graphics and Imaging;B3
"18766102";ENERGY PROCEDIA;A3
"00653438";ADVANCES IN THE ASTRONAUTICAL SCIENCES;B3
SEARIS;Workshop on Software Engineering and Architectures for Realtime Interactive Systems;B3
GraphQ;International Workshop on Querying Graph Structured Data (EDBT);B4
"23013850";UNMANNED SYSTEMS;A4
"09280987";EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES;A2
"09244247";SENSORS AND ACTUATORS. A, PHYSICAL;A1
PACBB;International Conference on Practical Applications of Computational Biology & Bioinformatics;A4
"15480992";REVISTA IEEE AMÉRICA LATINA (IEEE Latin America Transactions);A4
"15309827";JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING;A3
COLT;Conference on Learning Theory;A1
IPMU;International Conference on Information Processing and Management of Uncertainty in Knowledge-Based Systems;B2
"14337541";PATTERN ANALYSIS AND APPLICATIONS (PRINT);A4
"1450216X";EUROPEAN JOURNAL OF SCIENTIFIC RESEARCH;nulo
ESEM;ACM/IEEE International Symposium on Empirical Software Engineering and Measurement;A3
"1089778X";IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION;A1
"15500594";CLINICAL EEG AND NEUROSCIENCE;B1
"2165347X";JOURNAL OF GRAPHICS TOOLS;nulo
"15501477";INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS (ONLINE);A2
ISBRA;International Symposium on Bioinformatics Research and Applications;A4
"10897798";IEEE COMMUNICATIONS LETTERS (PRINT);A1
"15261506";COMPUTER MODELING IN ENGINEERING & SCIENCES;B3
"22295518";INTERNATIONAL JOURNAL OF SCIENTIFIC AND ENGINEERING RESEARCH;nulo
MIE;Medical Informatics Europe;A3
SBESC;Brazilian Symposium on Computing System Engineering;B1
"15163725";BIOSCIENCE JOURNAL (UFU);B2
"15163687";PSICOLOGIA: TEORIA E PRÁTICA (IMPRESSO);nulo
"00304018";OPTICS COMMUNICATIONS (PRINT);A3
CONCUR;International Conference on Concurrency Theory;A3
ILA;Interaction Latin America;B4
"01636804";IEEE COMMUNICATIONS MAGAZINE (PRINT);A1
"20724292";REMOTE SENSING;A1
"1386145X";WORLD WIDE WEB (BUSSUM);A3
CSCWC;International Conference on Scientific Computing;B3
"02692821";ARTIFICIAL INTELLIGENCE REVIEW;A1
"2179684X";REVISTA BRASILEIRA DE ADMINISTRAÇÃO CIENTÍFICA;nulo
PacificVis;IEEE Pacific Visualization Symposium;A3
IAS;Industry Applications Society Annual Meeting;A3
ECIS;European Conference on Information Systems;A2
"10689605";INTERNATIONAL JOURNAL OF WIRELESS INFORMATION NETWORKS;A4
SoSEC;Annual Systems-of-Systems Conference;A4
"1350911X";ELECTRONICS LETTERS (ONLINE);A3
"09723617";ADVANCES AND APPLICATIONS IN STATISTICS;nulo
HIS;International Conference on Hybrid Intelligent Systems;B2
SIGCSE;ACM Technical Symposium on Computer Science Education;A2
"20799292";ELECTRONICS (SWITZERLAND);B1
VNC;IEEE Vehicular Networking Conference;A4
"00319155";PHYSICS IN MEDICINE AND BIOLOGY (PRINT);A2
"00251909";MANAGEMENT SCIENCE;A1
"21764883";EM DEBATE (BELO HORIZONTE);nulo
ALIO/EURO;Workshop on Applied Combinatorial Optimization;B4
"16648021";FRONTIERS IN GENETICS;B2
CADGRAPHICS;International Conference on Computer-Aided Design and Computer Graphics;B3
EUROPAR;European Conference on Parallel Computing;A3
SSDBM;International Conference on Scientific and Statistical Database Management;A3
IbPRIA;Iberian Conference on Pattern Recognition and Image Analysis;B2
"22962565";FRONTIERS IN PUBLIC HEALTH;B1
UBIMUS;Workshop de Música Ubíqua;B4
WAC;Web Audio Conference;B2
"15523098";IEEE TRANSACTIONS ON ROBOTICS;A1
"21622337";IEEE WIRELESS COMMUNICATIONS LETTERS;A2
"23174889";BRAZILIAN JOURNAL OF GEOLOGY;A3
"09259724";COMPUTER SUPPORTED COOPERATIVE WORK;A2
"21687161";IEEE TRANSACTIONS ON CLOUD COMPUTING;A1
"13076892";WORLD ACADEMY OF SCIENCE, ENGINEERING AND TECHNOLOGY;nulo
"17442621";INTERNATIONAL JOURNAL OF METADATA, SEMANTICS AND ONTOLOGIES (PRINT);B1
"0169023X";DATA & KNOWLEDGE ENGINEERING;A3
FPGA;Symposium on Field Programmable Gate Arrays;A2
IFM;International Conference on Integrated Formal Methods;A3
"15399087";ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS;A4
MIKON;International Conference on Microwave, Radar and Wireless Communications;B3
"03406253";MATCH (MULHEIM);A2
"14735504";INTERNATIONAL JOURNAL OF ASTROBIOLOGY (PRINT);A3
"21821801";REVISTA DE CIÊNCIAS DA COMPUTAÇÃO;nulo
LARS;IEEE Latin American Robotics Symposium;B1
ETRA;Biennial ACM Symposium on Eye Tracking Research & Applications;A4
APNOMS;Asia-Pacific Network Operations and Management Symposium;B1
"15566013";IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY;A1
ICSE;International Conference on Software Engineering;A1
"15564959";JOURNAL OF FIELD ROBOTICS;A1
L@S;ACM Conference on Learning @ Scale;B2
"21775052";REVISTA COOPEX;nulo
W4A;Conference on Web Accessibility;A4
ONTOBRAS;Brazilian Seminar on Ontologies;B3
ICHQP;IEEE International Conference on Harmonics and Power Quality;B1
"10981241";SYSTEMS ENGINEERING;B1
"16666070";MECÁNICA COMPUTACIONAL;nulo
TEEM;Technological Ecosystems for Enhancing Multiculturality;A2
"17938244";JOURNAL OF ADVANCES IN COMPUTER NETWORKS;nulo
"10665277";JOURNAL OF COMPUTATIONAL BIOLOGY;A4
"14322994";MATHEMATICAL METHODS OF OPERATIONS RESEARCH (HEIDELBERG);A2
"2278067X";INTERNATIONAL JOURNAL OF ENGINEERING RESEARCH AND DEVELOPMENT;nulo
ICMA;IEEE International Conference on Mechatronics and Automation;A4
SMARTGRIDCOMM;IEEE International Conference on Smart Grid Communications;A3
CSL;Conference for Computer Science Logic;A3
"09333657";ARTIFICIAL INTELLIGENCE IN MEDICINE (PRINT);A2
"15161439";MATERIALS RESEARCH (SÃO CARLOS. IMPRESSO);A4
"09226443";REAL-TIME SYSTEMS;A1
"15452255";STRUCTURAL CONTROL & HEALTH MONITORING (PRINT);A1
"22361103";R-BITS - REVISTA BRASILEIRA DE INOVAÇÃO TECNOLOGICA EM SAÚDE;nulo
GIR;Workshop on Geographic Information Retrieval;B1
VS-Games;International Conference on Virtual Worlds and Games for Serious Applications;B1
"22109838";IUTAM PROCEDIA;nulo
"21931801";SPRINGERPLUS;A2
NLDB;International Conference on Application of Natural Language to Information Systems;B1
"14203049";MOLECULES (BASEL. ONLINE);A3
"01635964";COMPUTER ARCHITECTURE NEWS;nulo
"17562104";INTERNATIONAL JOURNAL OF FUNCTIONAL INFORMATICS AND PERSONALISED MEDICINE (PRINT);B4
"18080936";RBC. REVISTA BRASILEIRA DE CARTOGRAFIA (ONLINE);nulo
SIGCOMM;ACM SIGCOMM Conference;A1
"15732878";JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS (DORDRECHT. ONLINE);A2
SPIE;SPIE - The International Society for Optical Engineering;A3
"2176171X";REVISTA EDAPECI: EDUCAÇÃO A DISTÂNCIA E PRÁTICAS EDUCATIVAS COMUNICACIONAIS E INTERCULTURAIS;nulo
ICS;International Conference on Supercomputing;A2
SEA;International Symposium on Experimental Algorithms;A3
BPMS2;Workshop on Social and Human Aspects of Business Process Management;B4
"19365233";TRANSLATIONAL ONCOLOGY (ONLINE);A3
PERCOM;International Conference on Pervasive Computing and Communications;A2
"18094430";REVISTA ENGENHARIA AGRÍCOLA (ON-LINE);nulo
PADS;ACM SIGSIM Conference on Principles of Advanced Discrete Simulation;B1
"1549960X";JOURNAL OF CHEMICAL INFORMATION AND MODELING (ONLINE);A1
"21622248";IEEE CONSUMER ELECTRONICS MAGAZINE;A2
"00201812";INSECTES SOCIAUX;A3
"21681163";COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING: IMAGING AND VISUALIZATION;A3
"1435604X";LASERS IN MEDICAL SCIENCE (INTERNET);A2
"21663033";INFORMATION & CULTURE;nulo
"10667814";CANADIAN JOURNAL OF APPLIED PHYSIOLOGY;nulo
"02664763";JOURNAL OF APPLIED STATISTICS;A4
EVOAPPLICATIONS;European Conference on the Applications of Evolutionary Computation;A4
"17518601";IET COMPUTERS & DIGITAL TECHNIQUES (PRINT);B1
"00015970";ACTA MECHANICA;A2
"19805322";CLINICS;A2
"15335399";ACM TRANSACTIONS ON INTERNET TECHNOLOGY;A2
"22131582";NEUROIMAGE: CLINICAL;A2
"22234292";QUANTITATIVE IMAGING IN MEDICINE AND SURGERY;A3
LA-CCI;CI - Latin American Conference on Computational Intelligence;B4
NABIC;World Congress on Nature and Biologically Inspired Computing;B2
ETELEMED-IARIA;IARIA International Conference on eHealth, Telemedicine, and Social Medicine;B4
"15504832";ACM JOURNAL ON EMERGING TECHNOLOGIES IN COMPUTING SYSTEMS;A3
"03005771";INTERNATIONAL JOURNAL OF EPIDEMIOLOGY;A1
"3PGCIC";International Conference on P2P, Parallel, Grid, Cloud and Internet Computing;B1
"18631703";SIGNAL, IMAGE AND VIDEO PROCESSING (PRINT);A3
FORMATS;International Conference on Formal Modeling and Analysis of Timed Systems;B1
NSS;Network and System Security;A4
"15167399";JOURNAL OF MICROWAVES AND OPTOELECTRONICS;nulo
"02724979";IMA JOURNAL OF NUMERICAL ANALYSIS;A1
"17461375";INTERNATIONAL JOURNAL OF AGENT-ORIENTED SOFTWARE ENGINEERING (PRINT);nulo
"17418488";INTERNATIONAL JOURNAL OF GRID AND UTILITY COMPUTING (ONLINE);A4
RTA;International Conference on Rewriting Techniques and Applications;A4
"00262714";MICROELECTRONICS AND RELIABILITY;A3
NEWCAS;IEEE International New Circuits and Systems Conference;B1
"20903340";INTERNATIONAL JOURNAL OF STOCHASTIC ANALYSIS;A3
"1751858X";IET CIRCUITS, DEVICES & SYSTEMS (PRINT);B1
SoCG;Symposium on Computational Geometry;A3
"09740635";INTERNATIONAL JOURNAL OF ARTIFICIAL INTELLIGENCE;A3
CRIWG;International Conference on Collaboration and Technology;B1
ISMM;International Symposium on Mathematical Morphology;A4
MEDINFO;World Congress on Medical and Health Informatics;A3
CMBBE;International Symposium on Computer Methods in Biomechanics and Biomedical Engineering - 29;B4
SECURWARE-IARIA;IARIA International Conference on Emerging Security Information, Systems and Technologies;B4
"15729451";TELECOMMUNICATION SYSTEMS;A3
OFC;IEEE Optical Fiber Communication Conference;A1
"21682267";IEEE TRANSACTIONS ON CYBERNETICS;A1
IUI;International Conference on Intelligent User Interfaces;A2
WCN;WORKSHOP ON CLOUD NETWORKS;B4
"01023543";C&T. REVISTA MILITAR DE CIÊNCIA E TECNOLOGIA;nulo
"1476072X";INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS;A1
"08921997";JOURNAL OF VOICE;A2
"1687417X";EURASIP JOURNAL ON INFORMATION SECURITY;nulo
"03043975";THEORETICAL COMPUTER SCIENCE;A3
"07437463";LANGMUIR;A2
"03608581";IEEE ENGINEERING MANAGEMENT REVIEW;B2
LANOMS;Latin-American Network Operations and Management Symposium;B4
"2176462X";DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS NATURAIS E TECNOLÓGICAS;nulo
BIGDATASERVICE;IEEE International Conference on Big Data Computing Service and Applications;B1
OzCHI;Australian Conference on Human-Computer Interaction;A3
"03701573";PHYSICS REPORTS;A1
TAC;Text Analysis Conference;B1
KDMILE;Symposium on Knowledge Discovery, Mining and Learning;B3
BIGDSE;IEEE/ACM International Workshop on Big Data Software Engineering;B2
"16773071";RESI. REVISTA ELETRÔNICA DE SISTEMAS DE INFORMAÇÃO;nulo
"0041624X";ULTRASONICS (GUILDFORD);A1
SASO;International Conference on Self-Adaptive and Self-Organizing Systems;A4
"15322890";JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY (ONLINE);nulo
UBICOMM-IARIA;IARIA International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies;B4
WVIS;Workshop on Visual Analytics, Information Visualization and Scientific Visualization;B4
"18061117";REVISTA BRASILEIRA DE ENSINO DE FÍSICA (IMPRESSO);nulo
"12292370";JOURNAL OF COMMUNICATIONS AND NETWORKS (SEOUL. PRINT);A2
"01290657";INTERNATIONAL JOURNAL OF NEURAL SYSTEMS;A1
"19839308";EXACTA (ONLINE);nulo
ICCC;International Conference on Computational Creativity;A4
"10960848";JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING;A2
"14327643";SOFT COMPUTING (BERLIN. PRINT);A1
IDEAL;International Conference on Intelligent Data Engineering and Automated Learning;B2
"0047259X";JOURNAL OF MULTIVARIATE ANALYSIS;A3
REFSQ;International Working Conference on Requirements Engineering: Foundations for Software Quality;A4
"01600176";INTERNATIONAL REGIONAL SCIENCE REVIEW;A1
DGO;Annual International Conference on Digital Government Research;A4
"09769005";JOURNAL OF INTELLIGENT COMPUTING;nulo
"15483924";INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING;B2
"16656423";JOURNAL OF APPLIED RESEARCH AND TECHNOLOGY;A2
"19590318";I R B M NEWS;B2
DCM;International Workshop on Developments in Computational Models;B4
DGCI;Discrete Geometry for Computer Imagery;B1
"19831277";ENGENHARIA DE SOFTWARE MAGAZINE;nulo
"17641667";REVUE DES NOUVELLES TECHNOLOGIES DE L'INFORMATION;nulo
ACM CHI PLAY;Annual Symposium on Computer-Human Interaction in Play;A3
"18616410";INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY (PRINT);A2
"10847529";JOURNAL OF THE OPTICAL SOCIETY OF AMERICA. A, OPTICS, IMAGE SCIENCE, AND VISION;A3
"00207225";INTERNATIONAL JOURNAL OF ENGINEERING SCIENCE;A1
"10498923";INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL (PRINT);A1
CILAMCE;Iberian Latin American Congress on Computational Methods;B4
MLSP;IEEE International Workshop on Machine Learning for Signal Processing;A4
OSS;International Conference on Open Source Systems;B2
ECSA;European Conference on Software Architecture;A4
"15483886";INTERNATIONAL JOURNAL OF ELECTRONIC GOVERNMENT RESEARCH;A2
ICTON;International Conference on Transparent Optical Networks;A4
"10848045";JOURNAL OF NETWORK AND COMPUTER APPLICATIONS;A1
"17456150";BIOLOGY DIRECT;A1
USENIX Security;USENIX Security Symposium;A1
"01663615";COMPUTERS IN INDUSTRY;A1
"15737462";ARTIFICIAL INTELLIGENCE REVIEW (DORDRECHT. ONLINE);A1
"10834427";IEEE TRANSACTIONS ON SYSTEMS, MAN AND CYBERNETICS. PART A. SYSTEMS AND HUMANS;A1
"10627375";JOURNAL OF GLOBAL INFORMATION MANAGEMENT;A4
PROPOR;International Conference on Computational Processing of the Portuguese Language;B1
"15604292";INTERNATIONAL JOURNAL OF ARTIFICIAL INTELLIGENCE IN EDUCATION (PRINT);A1
IGARSS;IEEE International Geoscience and Remote Sensing Symposium;A3
CSNDSP;International Symposium on Communication Systems, Networks and Digital Signal Processing;B1
"03636119";AMERICAN JOURNAL OF PHYSIOLOGY. REGULATORY, INTEGRATIVE AND COMPARATIVE PHYSIOLOGY;A2
"24467634";REVISTA ELETRÔNICA ARGENTINA-BRASIL DE TECNOLOGIAS DA INFORMAÇÃO E DA COMUNICAÇÃO;nulo
BSB;Brazilian Symposium on Bioinformatics;B1
"2277128X";INTERNATIONAL JOURNAL OF ADVANCED RESEARCH IN COMPUTER SCIENCE AND SOFTWARE ENGINEERING;nulo
CNS;IEEE Conference on Communications and Network Security;A3
"19391374";IEEE TRANSACTION ON SERVICES COMPUTING;A1
LION;Learning and Intelligent Optimization Conference;A4
A-TEST;EST - International Workshop on Automating Test Case Design, Selection and Evaluation;B4
MULTITEMP;International Workshop on the Analysis of Multitemporal Remote Sensing Images;B4
"09600833";SOFTWARE TESTING, VERIFICATION & RELIABILITY;A2
WISE;International Conference on Web Information Systems Engineering;A3
FIE;IEEE Frontiers in Education Conference;A3
"18659284";MEMETIC COMPUTING;A1
"22338985";INTERNATIONAL JOURNAL OF GENUINETRADITIONAL MEDICINE;nulo
"17516536";INTERNATIONAL JOURNAL OF HIGH PERFORMANCE SYSTEMS ARCHITECTURE;B4
SEFM;International Conference on Software Engineering and Formal Methods;A3
"00225193";JOURNAL OF THEORETICAL BIOLOGY;A1
"16572831";REVISTA COLOMBIANA DE COMPUTACION;nulo
BIR;International Conferences on Perspectives in Business Informatics Research;B2
"10000135";JOURNAL OF THE CHINA SOCIETY FOR SCIENTIFIC AND TECHNICAL INFORMATION;nulo
ICDP;International Conference on Imaging for Crime Detection and Prevention;B4
"13528505";ENVIRONMENTAL AND ECOLOGICAL STATISTICS;A4
WMOD;Workshop on Software Modularity;B4
"15353893";JOURNAL OF PROTEOME RESEARCH (PRINT);A2
"1432010X";REQUIREMENTS ENGINEERING;A2
"21559597";JOURNAL OF BACTERIOLOGY & PARASITOLOGY;nulo
"21991073";INTERNET OF THINGS;A3
PervasiveHealth;International Conference on Pervasive Computing Technologies for Healthcare;A3
"09288910";AUTOMATED SOFTWARE ENGINEERING;A2
ICM;International Conference on Microelectronics;B2
"01674048";COMPUTERS & SECURITY;A1
"1537744X";THE SCIENTIFIC WORLD JOURNAL;A3
"15405710";POPULAR COMMUNICATION. THE INTERNATIONAL JOURNAL OF MEDIA AND CULTURE;A2
"14738716";INFORMATION VISUALIZATION (PRINT);A4
"15181944";REVISTA ELETRÔNICA DE ENFERMAGEM;nulo
"16101987";KI - KÜNSTLICHE INTELLIGENZ;nulo
EuCNC;European Conference on Networks and Communications;A4
"22383603";COMPUTATIONAL AND APPLIED MATHEMATICS;A4
SRDS;IEEE Symposium on Reliable Distributed Systems;A3
"20462069";RSC ADVANCES: AN INTERNATIONAL JOURNAL TO FURTHER THE CHEMICAL SCIENCES;A2
"16818997";THE EMPIRICAL ECONOMICS LETTERS;nulo
CCECE;Canadian Conference on Electrical and Computer Engineering;A4
MSI;International Conference on Modelling, Simulation and Identification;B4
"23274352";JOURNAL OF APPLIED MATHEMATICS AND PHYSICS;nulo
"09255273";INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS;A1
"21798451";TENDÊNCIAS EM MATEMÁTICA APLICADA E COMPUTACIONAL;nulo
WRC;World Robot Conference;B4
"02626667";HYDROLOGICAL SCIENCES JOURNAL;A2
"16877470";ADVANCES IN ARTIFICIAL INTELLIGENCE;nulo
MOBILECLOUD;International Conference on Mobile Cloud, Computing and Service Engineering;A4
CP;International Conference on Principles and Practice of Constraint Programming;A3
